Lab_id,SampleType,SampleId,ceramideName,Unit,replicate,Protocol,Instrument,MassAnalyzerType,C_SinglePoint,Calibration Line 1,Calibration Line 2,Avg_C_Adj
22,NIST SRM,SRM 2,Cer d18:1/16:0,µmol/L,3,Standard,QTRAP 6500+,QQQ,0.160513169,0.11771034,0.119217053,0.118463696
22,NIST SRM,SRM 2,Cer d18:1/18:0,µmol/L,1,Standard,QTRAP 6500+,QQQ,0.026463758,0.04163464,0.041493798,0.041564219
22,NIST SRM,SRM 2,Cer d18:1/18:0,µmol/L,2,Standard,QTRAP 6500+,QQQ,0.026067774,0.040999735,0.040871991,0.040935863
22,NIST SRM,SRM 2,Cer d18:1/18:0,µmol/L,3,Standard,QTRAP 6500+,QQQ,0.025025649,0.039328834,0.03923556,0.039282197
22,NIST SRM,SRM 2,Cer d18:1/24:0,µmol/L,1,Standard,QTRAP 6500+,QQQ,1.304245725,1.223889511,1.214948924,1.219419218
22,NIST SRM,SRM 2,Cer d18:1/24:0,µmol/L,2,Standard,QTRAP 6500+,QQQ,1.234470635,1.158582059,1.150107348,1.154344703
22,NIST SRM,SRM 2,Cer d18:1/24:0,µmol/L,3,Standard,QTRAP 6500+,QQQ,1.390419267,1.304545437,1.295029483,1.29978746
22,NIST SRM,SRM 2,Cer d18:1/24:1,µmol/L,1,Standard,QTRAP 6500+,QQQ,0.416334329,0.414534776,0.424437909,0.419486343
22,NIST SRM,SRM 2,Cer d18:1/24:1,µmol/L,2,Standard,QTRAP 6500+,QQQ,0.430416811,0.428396511,0.438765877,0.433581194
22,NIST SRM,SRM 2,Cer d18:1/24:1,µmol/L,3,Standard,QTRAP 6500+,QQQ,0.407604443,0.405941735,0.415555844,0.410748789
22,NIST SRM,SRM 3,Cer d18:1/16:0,µmol/L,1,Standard,QTRAP 6500+,QQQ,0.170715767,0.1252737,0.126810324,0.126042012
22,NIST SRM,SRM 3,Cer d18:1/16:0,µmol/L,2,Standard,QTRAP 6500+,QQQ,0.173098473,0.12704004,0.12858365,0.127811845
22,NIST SRM,SRM 3,Cer d18:1/16:0,µmol/L,3,Standard,QTRAP 6500+,QQQ,0.165981505,0.121764111,0.123286855,0.122525483
22,NIST SRM,SRM 3,Cer d18:1/18:0,µmol/L,1,Standard,QTRAP 6500+,QQQ,0.028639129,0.045122542,0.044909746,0.045016144
22,NIST SRM,SRM 3,Cer d18:1/18:0,µmol/L,2,Standard,QTRAP 6500+,QQQ,0.028674251,0.045178856,0.044964898,0.045071877
22,NIST SRM,SRM 3,Cer d18:1/18:0,µmol/L,3,Standard,QTRAP 6500+,QQQ,0.02758088,0.043425789,0.043247997,0.043336893
22,NIST SRM,SRM 3,Cer d18:1/24:0,µmol/L,1,Standard,QTRAP 6500+,QQQ,1.356409876,1.272713638,1.263424759,1.268069198
22,NIST SRM,SRM 3,Cer d18:1/24:0,µmol/L,2,Standard,QTRAP 6500+,QQQ,1.362623162,1.278529093,1.269198729,1.273863911
22,NIST SRM,SRM 3,Cer d18:1/24:0,µmol/L,3,Standard,QTRAP 6500+,QQQ,1.294145602,1.21443609,1.20556294,1.209999515
22,NIST SRM,SRM 3,Cer d18:1/24:1,µmol/L,1,Standard,QTRAP 6500+,QQQ,0.437846419,0.435709658,0.446324998,0.441017328
22,NIST SRM,SRM 3,Cer d18:1/24:1,µmol/L,2,Standard,QTRAP 6500+,QQQ,0.429618726,0.427610936,0.43795388,0.432782408
22,NIST SRM,SRM 3,Cer d18:1/24:1,µmol/L,3,Standard,QTRAP 6500+,QQQ,0.43871776,0.43656734,0.447211528,0.441889434
22,NIST SRM,SRM 4,Cer d18:1/16:0,µmol/L,1,Standard,QTRAP 6500+,QQQ,0.15841421,0.116154347,0.117654905,0.116904626
22,NIST SRM,SRM 4,Cer d18:1/16:0,µmol/L,2,Standard,QTRAP 6500+,QQQ,0.155945687,0.114324388,0.11581771,0.115071049
22,NIST SRM,SRM 4,Cer d18:1/16:0,µmol/L,3,Standard,QTRAP 6500+,QQQ,0.165452006,0.121371584,0.122892776,0.12213218
22,NIST SRM,SRM 4,Cer d18:1/18:0,µmol/L,1,Standard,QTRAP 6500+,QQQ,0.025833953,0.040624836,0.040504826,0.040564831
22,NIST SRM,SRM 4,Cer d18:1/18:0,µmol/L,2,Standard,QTRAP 6500+,QQQ,0.027116726,0.042681583,0.042519143,0.042600363
22,NIST SRM,SRM 4,Cer d18:1/18:0,µmol/L,3,Standard,QTRAP 6500+,QQQ,0.026904723,0.042341665,0.042186237,0.042263951
22,NIST SRM,SRM 4,Cer d18:1/24:0,µmol/L,1,Standard,QTRAP 6500+,QQQ,1.298718215,1.218715922,1.209812242,1.214264082
22,NIST SRM,SRM 4,Cer d18:1/24:0,µmol/L,2,Standard,QTRAP 6500+,QQQ,1.268911146,1.190817374,1.18211271,1.186465042
22,NIST SRM,SRM 4,Cer d18:1/24:0,µmol/L,3,Standard,QTRAP 6500+,QQQ,1.321801126,1.240320855,1.231263054,1.235791954
22,NIST SRM,SRM 4,Cer d18:1/24:1,µmol/L,1,Standard,QTRAP 6500+,QQQ,0.432018499,0.429973092,0.440395486,0.435184289
22,NIST SRM,SRM 4,Cer d18:1/24:1,µmol/L,2,Standard,QTRAP 6500+,QQQ,0.446297918,0.444028676,0.454923823,0.44947625
22,NIST SRM,SRM 4,Cer d18:1/24:1,µmol/L,3,Standard,QTRAP 6500+,QQQ,0.434644518,0.432557947,0.443067282,0.437812615
22,NIST SRM,SRM 5,Cer d18:1/16:0,µmol/L,1,Standard,QTRAP 6500+,QQQ,0.172350306,0.126485411,0.128026827,0.127256119
22,NIST SRM,SRM 5,Cer d18:1/16:0,µmol/L,2,Standard,QTRAP 6500+,QQQ,0.17608027,0.129250496,0.130802848,0.130026672
22,NIST SRM,SRM 5,Cer d18:1/16:0,µmol/L,3,Standard,QTRAP 6500+,QQQ,0.187822718,0.137955373,0.139542151,0.138748762
22,NIST SRM,SRM 5,Cer d18:1/18:0,µmol/L,1,Standard,QTRAP 6500+,QQQ,0.028797514,0.04537649,0.045158455,0.045267472
22,NIST SRM,SRM 5,Cer d18:1/18:0,µmol/L,2,Standard,QTRAP 6500+,QQQ,0.029956162,0.04723422,0.046977861,0.04710604
22,NIST SRM,SRM 5,Cer d18:1/18:0,µmol/L,3,Standard,QTRAP 6500+,QQQ,0.030163055,0.047565943,0.047302741,0.047434342
22,NIST SRM,SRM 5,Cer d18:1/24:0,µmol/L,1,Standard,QTRAP 6500+,QQQ,1.434563049,1.345862732,1.336052037,1.340957384
22,NIST SRM,SRM 5,Cer d18:1/24:0,µmol/L,2,Standard,QTRAP 6500+,QQQ,1.505065733,1.411851191,1.401569762,1.406710476
22,NIST SRM,SRM 5,Cer d18:1/24:0,µmol/L,3,Standard,QTRAP 6500+,QQQ,1.41545921,1.327982095,1.318298954,1.323140524
22,NIST SRM,SRM 5,Cer d18:1/24:1,µmol/L,1,Standard,QTRAP 6500+,QQQ,0.463912129,0.461366779,0.472845086,0.467105932
22,NIST SRM,SRM 5,Cer d18:1/24:1,µmol/L,2,Standard,QTRAP 6500+,QQQ,0.46197397,0.459459001,0.470873141,0.465166071
22,NIST SRM,SRM 5,Cer d18:1/24:1,µmol/L,3,Standard,QTRAP 6500+,QQQ,0.470577305,0.467927475,0.479626449,0.473776962
22,NIST SRM,SRM 6,Cer d18:1/16:0,µmol/L,1,Standard,QTRAP 6500+,QQQ,0.170014679,0.124753971,0.12628854,0.125521256
22,NIST SRM,SRM 6,Cer d18:1/16:0,µmol/L,2,Standard,QTRAP 6500+,QQQ,0.16964271,0.124478224,0.126011702,0.125244963
22,NIST SRM,SRM 6,Cer d18:1/16:0,µmol/L,3,Standard,QTRAP 6500+,QQQ,0.16940275,0.124300338,0.125833112,0.125066725
22,NIST SRM,SRM 6,Cer d18:1/18:0,µmol/L,1,Standard,QTRAP 6500+,QQQ,0.02798784,0.044078291,0.043887038,0.043982665
22,NIST SRM,SRM 6,Cer d18:1/18:0,µmol/L,2,Standard,QTRAP 6500+,QQQ,0.028373599,0.044696802,0.044492789,0.044594796
22,NIST SRM,SRM 6,Cer d18:1/18:0,µmol/L,3,Standard,QTRAP 6500+,QQQ,0.027958019,0.044030478,0.04384021,0.043935344
22,NIST SRM,SRM 6,Cer d18:1/24:0,µmol/L,1,Standard,QTRAP 6500+,QQQ,1.353040066,1.269559594,1.260293215,1.264926404
22,NIST SRM,SRM 6,Cer d18:1/24:0,µmol/L,2,Standard,QTRAP 6500+,QQQ,1.344243087,1.261325877,1.252118234,1.256722056
22,NIST SRM,SRM 6,Cer d18:1/24:0,µmol/L,3,Standard,QTRAP 6500+,QQQ,1.410926108,1.323739243,1.314086369,1.318912806
22,NIST SRM,SRM 6,Cer d18:1/24:1,µmol/L,1,Standard,QTRAP 6500+,QQQ,0.431398472,0.429362785,0.439764651,0.434563718
22,NIST SRM,SRM 6,Cer d18:1/24:1,µmol/L,2,Standard,QTRAP 6500+,QQQ,0.46396792,0.461421695,0.472901849,0.467161772
22,NIST SRM,SRM 6,Cer d18:1/24:1,µmol/L,3,Standard,QTRAP 6500+,QQQ,0.455262662,0.452852895,0.464044841,0.458448868
22,NIST hTAG,hTAG 1,Cer d18:1/16:0,µmol/L,1,Standard,QTRAP 6500+,QQQ,0.194032169,0.142558544,0.144163527,0.143361035
22,NIST hTAG,hTAG 1,Cer d18:1/16:0,µmol/L,2,Standard,QTRAP 6500+,QQQ,0.189926721,0.139515105,0.141108052,0.140311579
22,NIST hTAG,hTAG 1,Cer d18:1/16:0,µmol/L,3,Standard,QTRAP 6500+,QQQ,0.189648527,0.139308876,0.140901007,0.140104941
22,NIST hTAG,hTAG 1,Cer d18:1/18:0,µmol/L,1,Standard,QTRAP 6500+,QQQ,0.03473541,0.054897073,0.054482633,0.054689853
22,NIST hTAG,hTAG 1,Cer d18:1/18:0,µmol/L,2,Standard,QTRAP 6500+,QQQ,0.032597589,0.051469377,0.051125649,0.051297513
22,NIST hTAG,hTAG 1,Cer d18:1/18:0,µmol/L,3,Standard,QTRAP 6500+,QQQ,0.032402057,0.051155869,0.050818608,0.050987239
22,NIST hTAG,hTAG 1,Cer d18:1/24:0,µmol/L,1,Standard,QTRAP 6500+,QQQ,2.017924259,1.891871838,1.878166138,1.885018988
22,NIST hTAG,hTAG 1,Cer d18:1/24:0,µmol/L,2,Standard,QTRAP 6500+,QQQ,2.012792598,1.887068753,1.873397316,1.880233034
22,NIST hTAG,hTAG 1,Cer d18:1/24:0,µmol/L,3,Standard,QTRAP 6500+,QQQ,2.034286317,1.907186248,1.893371301,1.900278775
22,NIST hTAG,hTAG 1,Cer d18:1/24:1,µmol/L,1,Standard,QTRAP 6500+,QQQ,0.613282637,0.608395852,0.624819419,0.616607636
22,NIST hTAG,hTAG 1,Cer d18:1/24:1,µmol/L,2,Standard,QTRAP 6500+,QQQ,0.633607258,0.628401878,0.64549834,0.636950109
22,NIST hTAG,hTAG 1,Cer d18:1/24:1,µmol/L,3,Standard,QTRAP 6500+,QQQ,0.60574635,0.600977699,0.61715176,0.60906473
22,NIST hTAG,hTAG 2,Cer d18:1/16:0,µmol/L,1,Standard,QTRAP 6500+,QQQ,0.179999394,0.13215581,0.133719652,0.132937731
22,NIST hTAG,hTAG 2,Cer d18:1/16:0,µmol/L,2,Standard,QTRAP 6500+,QQQ,0.176852179,0.129822726,0.131377341,0.130600033
22,NIST hTAG,hTAG 2,Cer d18:1/16:0,µmol/L,3,Standard,QTRAP 6500+,QQQ,0.185904738,0.136533541,0.138114697,0.137324119
22,NIST hTAG,hTAG 2,Cer d18:1/18:0,µmol/L,1,Standard,QTRAP 6500+,QQQ,0.029491406,0.04648905,0.046248063,0.046368556
22,NIST hTAG,hTAG 2,Cer d18:1/18:0,µmol/L,2,Standard,QTRAP 6500+,QQQ,0.031328682,0.049434864,0.049133106,0.049283985
22,NIST hTAG,hTAG 2,Cer d18:1/18:0,µmol/L,3,Standard,QTRAP 6500+,QQQ,0.030548112,0.048183329,0.04790739,0.048045359
22,NIST hTAG,hTAG 2,Cer d18:1/24:0,µmol/L,1,Standard,QTRAP 6500+,QQQ,1.851273267,1.735891362,1.723298363,1.729594862
22,NIST hTAG,hTAG 2,Cer d18:1/24:0,µmol/L,2,Standard,QTRAP 6500+,QQQ,1.93401819,1.8133382,1.800192727,1.806765464
22,NIST hTAG,hTAG 2,Cer d18:1/24:0,µmol/L,3,Standard,QTRAP 6500+,QQQ,1.912858891,1.793533713,1.780529517,1.787031615
22,NIST hTAG,hTAG 2,Cer d18:1/24:1,µmol/L,1,Standard,QTRAP 6500+,QQQ,0.615849506,0.610922485,0.627431034,0.61917676
22,NIST hTAG,hTAG 2,Cer d18:1/24:1,µmol/L,2,Standard,QTRAP 6500+,QQQ,0.6006857,0.595996377,0.612002893,0.603999635
22,NIST hTAG,hTAG 2,Cer d18:1/24:1,µmol/L,3,Standard,QTRAP 6500+,QQQ,0.609930319,0.605096083,0.621408664,0.613252373
22,NIST hTAG,hTAG 3,Cer d18:1/16:0,µmol/L,1,Standard,QTRAP 6500+,QQQ,0.196481118,0.144373991,0.145986154,0.145180072
22,NIST hTAG,hTAG 3,Cer d18:1/16:0,µmol/L,2,Standard,QTRAP 6500+,QQQ,0.191332043,0.140556894,0.142153961,0.141355428
22,NIST hTAG,hTAG 3,Cer d18:1/16:0,µmol/L,3,Standard,QTRAP 6500+,QQQ,0.181763114,0.133463285,0.135032298,0.134247792
22,NIST hTAG,hTAG 3,Cer d18:1/18:0,µmol/L,1,Standard,QTRAP 6500+,QQQ,0.032047494,0.050587378,0.050261844,0.050424611
22,NIST hTAG,hTAG 3,Cer d18:1/18:0,µmol/L,2,Standard,QTRAP 6500+,QQQ,0.031162531,0.049168463,0.048872202,0.049020332
22,NIST hTAG,hTAG 3,Cer d18:1/18:0,µmol/L,3,Standard,QTRAP 6500+,QQQ,0.030948254,0.0488249,0.048535726,0.048680313
22,NIST hTAG,hTAG 3,Cer d18:1/24:0,µmol/L,1,Standard,QTRAP 6500+,QQQ,1.919720397,1.799955882,1.786905873,1.793430878
22,NIST hTAG,hTAG 3,Cer d18:1/24:0,µmol/L,2,Standard,QTRAP 6500+,QQQ,1.844378511,1.729438071,1.716891107,1.723164589
22,NIST hTAG,hTAG 3,Cer d18:1/24:0,µmol/L,3,Standard,QTRAP 6500+,QQQ,1.91247162,1.793171238,1.780169628,1.786670433
22,NIST hTAG,hTAG 3,Cer d18:1/24:1,µmol/L,1,Standard,QTRAP 6500+,QQQ,0.611274627,0.606419319,0.622776406,0.614597862
22,NIST hTAG,hTAG 3,Cer d18:1/24:1,µmol/L,2,Standard,QTRAP 6500+,QQQ,0.611860481,0.60699599,0.623372473,0.615184231
22,NIST hTAG,hTAG 3,Cer d18:1/24:1,µmol/L,3,Standard,QTRAP 6500+,QQQ,0.603939095,0.599198773,0.615313001,0.607255887
22,NIST hTAG,hTAG 4,Cer d18:1/16:0,µmol/L,1,Standard,QTRAP 6500+,QQQ,0.194580145,0.142964768,0.144571358,0.143768063
22,NIST hTAG,hTAG 4,Cer d18:1/16:0,µmol/L,2,Standard,QTRAP 6500+,QQQ,0.183144159,0.134487077,0.136060139,0.135273608
22,NIST hTAG,hTAG 4,Cer d18:1/16:0,µmol/L,3,Standard,QTRAP 6500+,QQQ,0.186298652,0.136825556,0.138407866,0.137616711
22,NIST hTAG,hTAG 4,Cer d18:1/18:0,µmol/L,1,Standard,QTRAP 6500+,QQQ,0.030560912,0.048203851,0.047927489,0.04806567
22,NIST hTAG,hTAG 4,Cer d18:1/18:0,µmol/L,2,Standard,QTRAP 6500+,QQQ,0.030942785,0.048816132,0.048527139,0.048671635
22,NIST hTAG,hTAG 4,Cer d18:1/18:0,µmol/L,3,Standard,QTRAP 6500+,QQQ,0.031341709,0.04945575,0.049153562,0.049304656
22,NIST hTAG,hTAG 4,Cer d18:1/24:0,µmol/L,1,Standard,QTRAP 6500+,QQQ,1.851557217,1.736157131,1.723562236,1.729859683
22,NIST hTAG,hTAG 4,Cer d18:1/24:0,µmol/L,2,Standard,QTRAP 6500+,QQQ,1.954546045,1.832551675,1.819269141,1.825910408
22,NIST hTAG,hTAG 4,Cer d18:1/24:0,µmol/L,3,Standard,QTRAP 6500+,QQQ,1.908642743,1.789587521,1.776611475,1.783099498
22,NIST hTAG,hTAG 4,Cer d18:1/24:1,µmol/L,1,Standard,QTRAP 6500+,QQQ,0.592657943,0.588094457,0.603835196,0.595964827
22,NIST hTAG,hTAG 4,Cer d18:1/24:1,µmol/L,2,Standard,QTRAP 6500+,QQQ,0.595050528,0.590449538,0.606269489,0.598359513
22,NIST hTAG,hTAG 4,Cer d18:1/24:1,µmol/L,3,Standard,QTRAP 6500+,QQQ,0.59893558,0.59427369,0.610222264,0.602247977
22,NIST hTAG,hTAG 5,Cer d18:1/16:0,µmol/L,1,Standard,QTRAP 6500+,QQQ,0.179226545,0.131582883,0.13314446,0.132363672
22,NIST hTAG,hTAG 5,Cer d18:1/16:0,µmol/L,2,Standard,QTRAP 6500+,QQQ,0.184522981,0.135509221,0.137086325,0.136297773
22,NIST hTAG,hTAG 5,Cer d18:1/16:0,µmol/L,3,Standard,QTRAP 6500+,QQQ,0.189357472,0.139093111,0.140684389,0.13988875
22,NIST hTAG,hTAG 5,Cer d18:1/18:0,µmol/L,1,Standard,QTRAP 6500+,QQQ,0.031577023,0.049833043,0.049523072,0.049678057
22,NIST hTAG,hTAG 5,Cer d18:1/18:0,µmol/L,2,Standard,QTRAP 6500+,QQQ,0.031687279,0.050009822,0.049696204,0.049853013
22,NIST hTAG,hTAG 5,Cer d18:1/18:0,µmol/L,3,Standard,QTRAP 6500+,QQQ,0.031681631,0.050000767,0.049687335,0.049844051
22,NIST hTAG,hTAG 5,Cer d18:1/24:0,µmol/L,1,Standard,QTRAP 6500+,QQQ,1.947391129,1.825854882,1.81262012,1.819237501
22,NIST hTAG,hTAG 5,Cer d18:1/24:0,µmol/L,2,Standard,QTRAP 6500+,QQQ,1.911949997,1.792683015,1.779684887,1.786183951
22,NIST hTAG,hTAG 5,Cer d18:1/24:0,µmol/L,3,Standard,QTRAP 6500+,QQQ,1.999516173,1.874642405,1.861059613,1.867851009
22,NIST hTAG,hTAG 5,Cer d18:1/24:1,µmol/L,1,Standard,QTRAP 6500+,QQQ,0.643169203,0.637813936,0.655226968,0.646520452
22,NIST hTAG,hTAG 5,Cer d18:1/24:1,µmol/L,2,Standard,QTRAP 6500+,QQQ,0.585954435,0.581496029,0.597014832,0.589255431
22,NIST hTAG,hTAG 5,Cer d18:1/24:1,µmol/L,3,Standard,QTRAP 6500+,QQQ,0.596394997,0.591772932,0.607637395,0.599705163
22,NIST hTAG,hTAG 6,Cer d18:1/16:0,µmol/L,1,Standard,QTRAP 6500+,QQQ,0.190608592,0.140020588,0.141615534,0.140818061
22,NIST hTAG,hTAG 6,Cer d18:1/16:0,µmol/L,2,Standard,QTRAP 6500+,QQQ,0.189959152,0.139539147,0.141132189,0.140335668
22,NIST hTAG,hTAG 6,Cer d18:1/16:0,µmol/L,3,Standard,QTRAP 6500+,QQQ,0.181674925,0.133397909,0.134966663,0.134182286
22,NIST hTAG,hTAG 6,Cer d18:1/18:0,µmol/L,1,Standard,QTRAP 6500+,QQQ,0.030064628,0.04740813,0.047148183,0.047278156
22,NIST hTAG,hTAG 6,Cer d18:1/18:0,µmol/L,2,Standard,QTRAP 6500+,QQQ,0.031994762,0.050502829,0.050179039,0.050340934
22,NIST hTAG,hTAG 6,Cer d18:1/18:0,µmol/L,3,Standard,QTRAP 6500+,QQQ,0.030829174,0.048633973,0.048348737,0.048491355
22,NIST hTAG,hTAG 6,Cer d18:1/24:0,µmol/L,1,Standard,QTRAP 6500+,QQQ,1.915027709,1.795563663,1.782544986,1.789054325
22,NIST hTAG,hTAG 6,Cer d18:1/24:0,µmol/L,2,Standard,QTRAP 6500+,QQQ,1.995393344,1.870783557,1.857228292,1.864005925
22,NIST hTAG,hTAG 6,Cer d18:1/24:0,µmol/L,3,Standard,QTRAP 6500+,QQQ,1.957859752,1.835653208,1.822348549,1.829000878
22,NIST hTAG,hTAG 6,Cer d18:1/24:1,µmol/L,1,Standard,QTRAP 6500+,QQQ,0.584787202,0.580347093,0.595827253,0.588087173
22,NIST hTAG,hTAG 6,Cer d18:1/24:1,µmol/L,2,Standard,QTRAP 6500+,QQQ,0.606220884,0.601444795,0.617634566,0.60953968
22,NIST hTAG,hTAG 6,Cer d18:1/24:1,µmol/L,3,Standard,QTRAP 6500+,QQQ,0.604636843,0.599885584,0.616022912,0.607954248
22,NIST T1D,T1D 1,Cer d18:1/16:0,µmol/L,1,Standard,QTRAP 6500+,QQQ,0.152004136,0.11140245,0.112884215,0.112143333
22,NIST T1D,T1D 1,Cer d18:1/16:0,µmol/L,2,Standard,QTRAP 6500+,QQQ,0.143192915,0.104870542,0.106326475,0.105598509
22,NIST T1D,T1D 1,Cer d18:1/16:0,µmol/L,3,Standard,QTRAP 6500+,QQQ,0.14929832,0.109396583,0.110870415,0.110133499
22,NIST T1D,T1D 1,Cer d18:1/18:0,µmol/L,1,Standard,QTRAP 6500+,QQQ,0.033163819,0.052377248,0.05201479,0.052196019
22,NIST T1D,T1D 1,Cer d18:1/18:0,µmol/L,2,Standard,QTRAP 6500+,QQQ,0.032599977,0.051473206,0.051129398,0.051301302
22,NIST T1D,T1D 1,Cer d18:1/18:0,µmol/L,3,Standard,QTRAP 6500+,QQQ,0.032908582,0.051968012,0.051613996,0.051791004
22,NIST T1D,T1D 1,Cer d18:1/24:0,µmol/L,1,Standard,QTRAP 6500+,QQQ,1.302194043,1.221969196,1.213042308,1.217505752
22,NIST T1D,T1D 1,Cer d18:1/24:0,µmol/L,2,Standard,QTRAP 6500+,QQQ,1.338864757,1.256291917,1.247120184,1.251706051
22,NIST T1D,T1D 1,Cer d18:1/24:0,µmol/L,3,Standard,QTRAP 6500+,QQQ,1.354354303,1.270789681,1.261514528,1.266152104
22,NIST T1D,T1D 1,Cer d18:1/24:1,µmol/L,1,Standard,QTRAP 6500+,QQQ,0.448414506,0.446112086,0.457077308,0.451594697
22,NIST T1D,T1D 1,Cer d18:1/24:1,µmol/L,2,Standard,QTRAP 6500+,QQQ,0.428454682,0.426465139,0.436769544,0.431617341
22,NIST T1D,T1D 1,Cer d18:1/24:1,µmol/L,3,Standard,QTRAP 6500+,QQQ,0.415817404,0.414025955,0.423911973,0.418968964
22,NIST T1D,T1D 2,Cer d18:1/16:0,µmol/L,1,Standard,QTRAP 6500+,QQQ,0.142742748,0.104536826,0.105991439,0.105264132
22,NIST T1D,T1D 2,Cer d18:1/16:0,µmol/L,2,Standard,QTRAP 6500+,QQQ,0.149694639,0.109690381,0.111165375,0.110427878
22,NIST T1D,T1D 2,Cer d18:1/16:0,µmol/L,3,Standard,QTRAP 6500+,QQQ,0.140275462,0.102707785,0.104155164,0.103431475
22,NIST T1D,T1D 2,Cer d18:1/18:0,µmol/L,1,Standard,QTRAP 6500+,QQQ,0.032323311,0.051029611,0.050694954,0.050862283
22,NIST T1D,T1D 2,Cer d18:1/18:0,µmol/L,2,Standard,QTRAP 6500+,QQQ,0.032444858,0.051224495,0.050885818,0.051055157
22,NIST T1D,T1D 2,Cer d18:1/18:0,µmol/L,3,Standard,QTRAP 6500+,QQQ,0.030365663,0.047890798,0.047620894,0.047755846
22,NIST T1D,T1D 2,Cer d18:1/24:0,µmol/L,1,Standard,QTRAP 6500+,QQQ,1.276916918,1.198310543,1.189552426,1.193931485
22,NIST T1D,T1D 2,Cer d18:1/24:0,µmol/L,2,Standard,QTRAP 6500+,QQQ,1.26880274,1.190715909,1.182011969,1.186363939
22,NIST T1D,T1D 2,Cer d18:1/24:0,µmol/L,3,Standard,QTRAP 6500+,QQQ,1.310058103,1.229329728,1.220350333,1.22484003
22,NIST T1D,T1D 2,Cer d18:1/24:1,µmol/L,1,Standard,QTRAP 6500+,QQQ,0.41025178,0.408547574,0.41824933,0.413398452
22,NIST T1D,T1D 2,Cer d18:1/24:1,µmol/L,2,Standard,QTRAP 6500+,QQQ,0.424064312,0.42214359,0.432302642,0.427223116
22,NIST T1D,T1D 2,Cer d18:1/24:1,µmol/L,3,Standard,QTRAP 6500+,QQQ,0.420145986,0.418286685,0.428316011,0.423301348
22,NIST T1D,T1D 3,Cer d18:1/16:0,µmol/L,1,Standard,QTRAP 6500+,QQQ,0.149425538,0.109490892,0.110965097,0.110227995
22,NIST T1D,T1D 3,Cer d18:1/16:0,µmol/L,2,Standard,QTRAP 6500+,QQQ,0.13884573,0.1016479,0.103091088,0.102369494
22,NIST T1D,T1D 3,Cer d18:1/16:0,µmol/L,3,Standard,QTRAP 6500+,QQQ,0.137770856,0.100851078,0.102291115,0.101571097
22,NIST T1D,T1D 3,Cer d18:1/18:0,µmol/L,1,Standard,QTRAP 6500+,QQQ,0.030113161,0.047485946,0.047224393,0.047355169
22,NIST T1D,T1D 3,Cer d18:1/18:0,µmol/L,2,Standard,QTRAP 6500+,QQQ,0.029350338,0.046262867,0.046026546,0.046144706
22,NIST T1D,T1D 3,Cer d18:1/18:0,µmol/L,3,Standard,QTRAP 6500+,QQQ,0.030027536,0.047348658,0.047089938,0.047219298
22,NIST T1D,T1D 3,Cer d18:1/24:0,µmol/L,1,Standard,QTRAP 6500+,QQQ,1.27558955,1.197068165,1.188318911,1.192693538
22,NIST T1D,T1D 3,Cer d18:1/24:0,µmol/L,2,Standard,QTRAP 6500+,QQQ,1.250867118,1.17392869,1.165344503,1.169636596
22,NIST T1D,T1D 3,Cer d18:1/24:0,µmol/L,3,Standard,QTRAP 6500+,QQQ,1.258691942,1.181252496,1.172616064,1.17693428
22,NIST T1D,T1D 3,Cer d18:1/24:1,µmol/L,1,Standard,QTRAP 6500+,QQQ,0.418547123,0.416712884,0.426689277,0.42170108
22,NIST T1D,T1D 3,Cer d18:1/24:1,µmol/L,2,Standard,QTRAP 6500+,QQQ,0.412968605,0.411221812,0.421013515,0.416117663
22,NIST T1D,T1D 3,Cer d18:1/24:1,µmol/L,3,Standard,QTRAP 6500+,QQQ,0.406224933,0.404583849,0.414152286,0.409368068
22,NIST T1D,T1D 4,Cer d18:1/16:0,µmol/L,1,Standard,QTRAP 6500+,QQQ,0.137952819,0.100985971,0.10242654,0.101706255
22,NIST T1D,T1D 4,Cer d18:1/16:0,µmol/L,2,Standard,QTRAP 6500+,QQQ,0.141289147,0.103459248,0.104909599,0.104184423
22,NIST T1D,T1D 4,Cer d18:1/16:0,µmol/L,3,Standard,QTRAP 6500+,QQQ,0.143369182,0.105001212,0.106457661,0.105729437
22,NIST T1D,T1D 4,Cer d18:1/18:0,µmol/L,1,Standard,QTRAP 6500+,QQQ,0.031338043,0.049449871,0.049147804,0.049298838
22,NIST T1D,T1D 4,Cer d18:1/18:0,µmol/L,2,Standard,QTRAP 6500+,QQQ,0.032024466,0.050550456,0.050225684,0.05038807
22,NIST T1D,T1D 4,Cer d18:1/18:0,µmol/L,3,Standard,QTRAP 6500+,QQQ,0.02972779,0.046868058,0.046619253,0.046743655
22,NIST T1D,T1D 4,Cer d18:1/24:0,µmol/L,1,Standard,QTRAP 6500+,QQQ,1.349414792,1.266166443,1.256924269,1.261545356
22,NIST T1D,T1D 4,Cer d18:1/24:0,µmol/L,2,Standard,QTRAP 6500+,QQQ,1.279425111,1.200658139,1.191883275,1.196270707
22,NIST T1D,T1D 4,Cer d18:1/24:0,µmol/L,3,Standard,QTRAP 6500+,QQQ,1.297676376,1.217740791,1.208844067,1.213292429
22,NIST T1D,T1D 4,Cer d18:1/24:1,µmol/L,1,Standard,QTRAP 6500+,QQQ,0.405250405,0.403624597,0.41316077,0.408392684
